year;location;environ;strain;family;set;spot;height;R8;planting;flower;maturity;lodging;yield;moisture;protein;oil;fiber;size;EID
2011;IL;IL_2011;DS11-08020;8;8A;8A_IL_2011;101.6;129;518;NA;924;1.5;3336;7.92;35.18;18.89;4.76;13.5;2
2011;IL;IL_2011;DS11-08021;8;8A;8A_IL_2011;88.9;117;518;NA;912;1;2764;7.29;33.37;20.62;4.72;13.58;2
2011;IL;IL_2011;DS11-08022;8;8A;8A_IL_2011;86.36;125;518;NA;920;1;3315;7.43;33.51;19.89;4.77;13.09;2
2011;IL;IL_2011;DS11-08023;8;8A;8A_IL_2011;88.9;119;518;NA;914;1;2556;7.45;33.98;19.78;4.75;11.4;2
2011;IL;IL_2011;DS11-08025;8;8A;8A_IL_2011;99.06;129;518;NA;924;1.5;3531;7.59;34.6;18.93;4.81;13.12;2
2011;IL;IL_2011;DS11-08026;8;8A;8A_IL_2011;86.36;121;518;NA;916;1;3443;7.54;33.02;20.02;4.79;15.13;2
2011;IL;IL_2011;DS11-08027;8;8A;8A_IL_2011;88.9;121;518;NA;916;1;2939;7.59;34.05;19.77;4.75;12.35;2
2011;IL;IL_2011;DS11-08028;8;8A;8A_IL_2011;76.2;117;518;NA;912;1;2751;7.55;34.19;19.89;4.7;13.78;2
2011;IL;IL_2011;DS11-08029;8;8A;8A_IL_2011;88.9;123;518;NA;918;1;3248;7.73;35.51;19.27;4.65;13.78;2
2011;IL;IL_2011;DS11-08030;8;8A;8A_IL_2011;99.06;123;518;NA;918;1;3349;7.69;33.11;20.29;4.78;12.72;2
2011;IL;IL_2011;DS11-08031;8;8A;8A_IL_2011;86.36;117;518;NA;912;1;3322;7.53;32.46;20.82;4.78;13.72;2
2011;IL;IL_2011;DS11-08032;8;8A;8A_IL_2011;78.74;117;518;NA;912;1;2966;7.63;34.47;20.04;4.66;13.09;2
2011;IL;IL_2011;DS11-08034;8;8A;8A_IL_2011;106.68;131;518;NA;926;1;2737;7.73;34.8;19.44;4.74;14.64;2
2011;IL;IL_2011;DS11-08035;8;8A;8A_IL_2011;101.6;121;518;NA;916;1;3363;7.73;34.46;19.32;4.75;13.29;2
2011;IL;IL_2011;DS11-08036;8;8A;8A_IL_2011;88.9;117;518;NA;912;1;3107;7.63;32.38;20.19;4.9;12.69;2
2011;IL;IL_2011;DS11-08037;8;8A;8A_IL_2011;96.52;125;518;NA;920;1.5;3356;7.69;32.51;19.81;4.9;12.81;2
2011;IL;IL_2011;DS11-08039;8;8A;8A_IL_2011;91.44;111;518;NA;906;1;3046;7.53;32.42;21.01;4.72;14.56;2
2011;IL;IL_2011;DS11-08041;8;8A;8A_IL_2011;93.98;119;518;NA;914;1;2946;7.6;33.55;20.22;4.76;11.92;2
2011;IL;IL_2011;DS11-08042;8;8B;8B_IL_2011;78.74;117;518;NA;912;1;2091;7.46;34.46;19.86;4.7;12.46;2
2011;IL;IL_2011;DS11-08043;8;8B;8B_IL_2011;68.58;113;518;NA;908;1;1843;7.5;34.08;20.52;4.66;13.72;2
2011;IL;IL_2011;DS11-08044;8;8B;8B_IL_2011;86.36;121;518;NA;916;1;2542;7.4;35.12;19.56;4.66;11.63;2
2011;IL;IL_2011;DS11-08045;8;8B;8B_IL_2011;83.82;115;518;NA;910;1;2394;7.19;33.04;20.39;4.81;13.12;2
2011;IL;IL_2011;DS11-08046;8;8B;8B_IL_2011;71.12;121;518;NA;916;1;2636;7.06;35.5;19.44;4.63;13.06;2
2011;IL;IL_2011;DS11-08047;8;8B;8B_IL_2011;78.74;121;518;NA;916;1;2475;6.8;33.6;20.38;4.75;13.72;2
2011;IL;IL_2011;DS11-08049;8;8B;8B_IL_2011;78.74;121;518;NA;916;1;2340;6.95;33.99;19.8;4.78;11.34;2
2011;IL;IL_2011;DS11-08050;8;8B;8B_IL_2011;83.82;119;518;NA;914;1;2488;7.05;33.51;20.91;4.7;13.24;2
2011;IL;IL_2011;DS11-08051;8;8B;8B_IL_2011;83.82;119;518;NA;914;1;2482;7.11;34.06;20.15;4.73;13.55;2
2011;IL;IL_2011;DS11-08052;8;8B;8B_IL_2011;71.12;113;518;NA;908;1;1876;7.01;32.97;21.04;4.72;15.13;2
2011;IL;IL_2011;DS11-08054;8;8B;8B_IL_2011;86.36;119;518;NA;914;1;2757;7.14;33.83;20.15;4.72;12.52;2
2011;IL;IL_2011;DS11-08056;8;8B;8B_IL_2011;81.28;127;518;NA;922;1;2320;7.23;33.63;20.32;4.75;12.32;2
2011;IL;IL_2011;DS11-08057;8;8B;8B_IL_2011;88.9;127;518;NA;922;1;2952;7.32;34.77;19.49;4.7;12.72;2
2011;IL;IL_2011;DS11-08058;8;8B;8B_IL_2011;76.2;119;518;NA;914;1;2845;8.33;33.36;20.21;4.76;13.44;2
2011;IL;IL_2011;DS11-08059;8;8B;8B_IL_2011;81.28;115;518;NA;910;1;2831;7.23;34.01;20.98;4.59;14.64;2
2011;IL;IL_2011;DS11-08060;8;8B;8B_IL_2011;86.36;125;518;NA;920;1;2542;7.3;33.78;19.87;4.75;12.17;2
2011;IL;IL_2011;DS11-08062;8;8B;8B_IL_2011;81.28;115;518;NA;910;1;2898;7.31;34.33;20.52;4.61;14.87;2
2011;IL;IL_2011;DS11-08063;8;8B;8B_IL_2011;81.28;117;518;NA;912;1;2065;7.09;32.76;20.29;4.86;11.37;2
2011;IL;IL_2011;DS11-08064;8;8B;8B_IL_2011;76.2;113;518;NA;908;1;2522;7.15;32.38;20.73;4.8;12.38;2
2011;IL;IL_2011;DS11-08065;8;8B;8B_IL_2011;76.2;127;518;NA;922;1;2529;7.32;35.19;19.11;4.72;11.43;2
2011;IL;IL_2011;DS11-08066;8;8B;8B_IL_2011;73.66;113;518;NA;908;1;2260;7.18;33.35;20.58;4.72;13.58;2
2011;IL;IL_2011;DS11-08068;8;8B;8B_IL_2011;88.9;119;518;NA;914;1;2710;7.17;32.17;20.89;4.82;13.12;2
2011;IL;IL_2011;DS11-08069;8;8B;8B_IL_2011;78.74;127;518;NA;922;1;2636;7.54;34.29;19.47;4.77;12.46;2
2011;IL;IL_2011;DS11-08071;8;8B;8B_IL_2011;73.66;119;518;NA;914;1;2703;7.15;32.22;21.41;4.76;14.07;2
2011;IL;IL_2011;DS11-08074;8;8B;8B_IL_2011;78.74;119;518;NA;914;1;1950;7.23;32.18;20.65;4.83;12.03;2
2011;IL;IL_2011;DS11-08075;8;8B;8B_IL_2011;86.36;121;518;NA;916;1;2677;7.25;33.47;19.99;4.78;13.41;2
2011;IL;IL_2011;DS11-08076;8;8B;8B_IL_2011;71.12;113;518;NA;908;1;2239;7.58;31.67;20.84;4.87;12.06;2
2011;IL;IL_2011;DS11-08077;8;8B;8B_IL_2011;76.2;121;518;NA;916;1;2246;7.18;31.94;20.84;4.8;12.81;2
2011;IL;IL_2011;DS11-08079;8;8B;8B_IL_2011;68.58;119;518;NA;914;1;2334;7.12;34.41;19.91;4.71;13.18;2
2011;IL;IL_2011;DS11-08081;8;8B;8B_IL_2011;73.66;119;518;NA;914;1;2724;7.13;32.54;20.85;4.75;14.21;2
2011;IL;IL_2011;DS11-08082;8;8B;8B_IL_2011;71.12;121;518;NA;916;1;2334;7.1;34.08;20.39;4.68;13.04;2
2011;IL;IL_2011;DS11-08083;8;8B;8B_IL_2011;73.66;115;518;NA;910;1;2091;7.04;33.15;20.61;4.75;13.84;2
2011;IL;IL_2011;DS11-08084;8;8B;8B_IL_2011;81.28;119;518;NA;914;1;2401;6.91;33.65;20.66;4.74;12.06;2
2011;IL;IL_2011;DS11-08085;8;8B;8B_IL_2011;83.82;123;518;NA;918;1;2058;6.99;35.25;19;4.74;11.4;2
2011;IL;IL_2011;DS11-08086;8;8B;8B_IL_2011;71.12;121;518;NA;916;1;1614;6.79;33.5;20.36;4.81;12.15;2
2011;IL;IL_2011;DS11-09001;9;9A;9A_IL_2011;88.9;117;518;NA;912;1;3860;6.56;32.64;21.25;4.74;13.38;2
2011;IL;IL_2011;DS11-09007;9;9A;9A_IL_2011;96.52;127;518;NA;922;2;2932;6.84;35.26;19.67;4.65;13.64;2
2011;IL;IL_2011;DS11-09010;9;9A;9A_IL_2011;104.14;123;518;NA;918;2.5;3396;6.8;34.6;20.05;4.68;15.05;2
2011;IL;IL_2011;DS11-09013;9;9A;9A_IL_2011;101.6;125;518;NA;920;1.5;2993;6.58;33.93;20.79;4.68;12.66;2
2011;IL;IL_2011;DS11-09014;9;9A;9A_IL_2011;88.9;119;518;NA;914;1.5;2784;6.81;33.68;20.57;4.71;12.06;2
2011;IL;IL_2011;DS11-09017;9;9A;9A_IL_2011;111.76;127;518;NA;922;2.5;3524;6.65;32.93;20.23;4.86;13.72;2
2011;IL;IL_2011;DS11-09020;9;9A;9A_IL_2011;91.44;123;518;NA;918;1;2919;6.52;32.58;21.06;4.77;13.87;2
2011;IL;IL_2011;DS11-09021;9;9A;9A_IL_2011;88.9;127;518;NA;922;1.5;2905;6.69;34.79;19.29;4.75;12.81;2
2011;IL;IL_2011;DS11-09023;9;9A;9A_IL_2011;83.82;119;518;NA;914;1;2737;6.49;31.69;21.42;4.84;14.01;2
2011;IL;IL_2011;DS11-09024;9;9A;9A_IL_2011;81.28;123;518;NA;918;1;3336;6.5;33.74;20.26;4.79;12.43;2
2011;IL;IL_2011;DS11-09027;9;9A;9A_IL_2011;99.06;119;518;NA;914;1.5;3080;6.76;34.22;20.78;4.61;14.33;2
2011;IL;IL_2011;DS11-09030;9;9A;9A_IL_2011;109.22;123;518;NA;918;1;3073;6.63;34.25;20.55;4.65;15.13;2
2011;IL;IL_2011;DS11-09033;9;9A;9A_IL_2011;101.6;131;518;NA;926;1.5;2764;6.7;37.14;18.99;4.49;14.61;2
2011;IL;IL_2011;DS11-09034;9;9A;9A_IL_2011;99.06;117;518;NA;912;1.5;3571;6.54;32.68;21.01;4.77;14.04;2
2011;IL;IL_2011;DS11-09035;9;9A;9A_IL_2011;96.52;123;518;NA;918;1.5;2603;6.57;34.97;19.94;4.67;13.64;2
2011;IL;IL_2011;DS11-09036;9;9A;9A_IL_2011;104.14;123;518;NA;918;2.5;3685;6.54;33.52;20.17;4.76;14.9;2
2011;IL;IL_2011;DS11-09037;9;9A;9A_IL_2011;99.06;121;518;NA;916;1;3201;6.42;32.78;20.57;4.86;13.58;2
2011;IL;IL_2011;DS11-09039;9;9A;9A_IL_2011;96.52;127;518;NA;922;1;2993;6.4;31.43;21.32;4.89;13.58;2
2011;IL;IL_2011;DS11-09040;9;9A;9A_IL_2011;104.14;121;518;NA;916;2;2542;6.57;34.14;19.87;4.82;10.65;2
2011;IL;IL_2011;DS11-09041;9;9A;9A_IL_2011;86.36;119;518;NA;914;1;3013;6.58;34.12;19.72;4.81;11.23;2
2011;IL;IL_2011;DS11-09043;9;9A;9A_IL_2011;88.9;117;518;NA;912;1;3497;6.44;31.7;20.96;4.88;13.61;2
2011;IL;IL_2011;DS11-09047;9;9A;9A_IL_2011;93.98;121;518;NA;916;1;2751;6.62;32.66;20.56;4.82;14.18;2
2011;IL;IL_2011;DS11-09049;9;9A;9A_IL_2011;86.36;119;518;NA;914;2;3571;6.33;33.97;20.32;4.75;13.61;2
2011;IL;IL_2011;DS11-09050;9;9A;9A_IL_2011;106.68;119;518;NA;914;2;4008;6.28;34.01;20.54;4.69;16.05;2
2011;IL;IL_2011;DS11-09053;9;9A;9A_IL_2011;91.44;119;518;NA;914;1;3376;6.19;34.07;19.87;4.8;12.38;2
2011;IL;IL_2011;DS11-09055;9;9A;9A_IL_2011;93.98;115;518;NA;910;1;3645;6.68;34.32;20.37;4.65;14.18;2
2011;IL;IL_2011;DS11-09056;9;9A;9A_IL_2011;91.44;125;518;NA;920;1;3235;6.89;33.84;19.71;4.81;11.74;2
2011;IL;IL_2011;DS11-09059;9;9A;9A_IL_2011;93.98;125;518;NA;920;1;3766;6.86;34.37;19.77;4.73;14.96;2
2011;IL;IL_2011;DS11-09062;9;9A;9A_IL_2011;96.52;121;518;NA;916;1.5;3026;6.78;31.63;21.22;4.84;14.61;2
2011;IL;IL_2011;DS11-09063;9;9A;9A_IL_2011;96.52;131;518;NA;926;1;2966;6.95;33.86;19.53;4.84;13.78;2
2011;IL;IL_2011;DS11-09065;9;9A;9A_IL_2011;88.9;125;518;NA;920;1;3040;7.1;34.68;19.82;4.7;13.41;2
2011;IL;IL_2011;DS11-09066;9;9A;9A_IL_2011;106.68;127;518;NA;922;2.5;3517;6.99;32.46;20.06;4.93;12.55;2
2011;IL;IL_2011;DS11-09068;9;9A;9A_IL_2011;88.9;127;518;NA;922;1;2643;6.93;33.59;19.89;4.85;12.89;2
2011;IL;IL_2011;DS11-09069;9;9A;9A_IL_2011;93.98;121;518;NA;916;1;2515;6.95;33.43;20.54;4.76;12.4;2
2011;IL;IL_2011;DS11-09070;9;9A;9A_IL_2011;106.68;121;518;NA;916;1;3241;6.94;34;20.12;4.73;13.5;2
2011;IL;IL_2011;DS11-09072;9;9B;9B_IL_2011;96.52;129;518;NA;924;2.5;2569;7.03;34.59;20.02;4.68;13.35;2
2011;IL;IL_2011;DS11-09074;9;9B;9B_IL_2011;86.36;117;518;NA;912;1;3020;7.02;33.29;20.29;4.77;11.26;2
2011;IL;IL_2011;DS11-09075;9;9B;9B_IL_2011;104.14;127;518;NA;922;2.5;3302;7.01;33.63;20.63;4.68;14.53;2
2011;IL;IL_2011;DS11-09076;9;9B;9B_IL_2011;91.44;127;518;NA;922;1.5;3141;7.01;34.42;18.75;4.88;12.38;2
2011;IL;IL_2011;DS11-09087;9;9B;9B_IL_2011;86.36;121;518;NA;916;1.5;3537;6.87;33.15;21.21;4.66;14.73;2
2011;IL;IL_2011;DS11-09088;9;9B;9B_IL_2011;88.9;121;518;NA;916;1;3692;6.94;33.75;20.63;4.68;14.33;2
2011;IL;IL_2011;DS11-09095;9;9B;9B_IL_2011;81.28;125;518;NA;920;1.5;3524;7.25;34.53;19.78;4.72;11.74;2
2011;IL;IL_2011;DS11-09097;9;9B;9B_IL_2011;83.82;119;518;NA;914;1;3127;6.97;35.64;19.84;4.58;14.36;2
2011;IL;IL_2011;DS11-09101;9;9B;9B_IL_2011;91.44;125;518;NA;920;1.5;2488;7.05;34.58;19.59;4.74;14.1;2
2011;IL;IL_2011;DS11-09104;9;9B;9B_IL_2011;93.98;117;518;NA;912;1;3336;6.71;33.15;21.32;4.67;12.72;2
2011;IL;IL_2011;DS11-09106;9;9B;9B_IL_2011;101.6;131;518;NA;926;2;2508;6.5;36.29;18.55;4.71;16.71;2
2011;IL;IL_2011;DS11-09114;9;9B;9B_IL_2011;93.98;129;518;NA;924;2;4008;6.71;33.62;20.37;4.77;13.98;2
2011;IL;IL_2011;DS11-09115;9;9B;9B_IL_2011;99.06;117;518;NA;912;1.5;3847;6.75;33.4;21.09;4.64;17.37;2
2011;IL;IL_2011;DS11-09116;9;9B;9B_IL_2011;68.58;117;518;NA;912;1;3073;6.85;32.91;20.7;4.77;11.74;2
2011;IL;IL_2011;DS11-09117;9;9B;9B_IL_2011;73.66;121;518;NA;916;1;2697;7.1;35.13;19.93;4.63;11.14;2
2011;IL;IL_2011;DS11-09121;9;9B;9B_IL_2011;104.14;117;518;NA;912;1;3215;6.91;32.51;21.46;4.71;14.56;2
2011;IL;IL_2011;DS11-09122;9;9B;9B_IL_2011;78.74;121;518;NA;916;1;3571;7.1;33.45;21.16;4.61;14.13;2
2011;IL;IL_2011;DS11-09123;9;9B;9B_IL_2011;83.82;117;518;NA;912;1.5;3685;6.84;32.55;21.49;4.71;14.13;2
2011;IL;IL_2011;DS11-09124;9;9B;9B_IL_2011;88.9;127;518;NA;922;1;3275;7.13;35.52;19.55;4.64;15.59;2
2011;IL;IL_2011;DS11-09127;9;9B;9B_IL_2011;101.6;127;518;NA;922;2;2663;7.27;35.82;18.84;4.68;13.64;2
2011;IL;IL_2011;DS11-09128;9;9B;9B_IL_2011;88.9;119;518;NA;914;1.5;2905;7.11;32.98;20.76;4.76;12.15;2
2011;IL;IL_2011;DS11-09129;9;9B;9B_IL_2011;91.44;127;518;NA;922;1;3161;7.1;34.97;20.08;4.62;14.84;2
2011;IL;IL_2011;DS11-09132;9;9B;9B_IL_2011;93.98;121;518;NA;916;2;3336;7;33.74;20.6;4.68;14.56;2
2011;IL;IL_2011;DS11-09134;9;9B;9B_IL_2011;93.98;121;518;NA;916;2;3289;6.98;34.44;20.3;4.66;14.24;2
2011;IL;IL_2011;DS11-09135;9;9B;9B_IL_2011;101.6;119;518;NA;914;2.5;3423;6.99;33.59;20.81;4.68;13.9;2
2011;IL;IL_2011;DS11-09139;9;9B;9B_IL_2011;101.6;125;518;NA;920;1.5;2845;6.98;34.57;19.95;4.7;14.73;2
2011;IL;IL_2011;DS11-10001;10;10A;10A_IL_2011;76.2;119;518;NA;914;1;2327;7.08;34.49;19.06;4.85;12.69;2
2011;IL;IL_2011;DS11-10003;10;10A;10A_IL_2011;81.28;121;518;NA;916;1;2421;6.75;33.4;20.98;4.71;12.98;2
2011;IL;IL_2011;DS11-10005;10;10A;10A_IL_2011;60.96;119;518;NA;914;1;2051;6.78;33.38;20.27;4.85;11.14;2
2011;IL;IL_2011;DS11-10007;10;10A;10A_IL_2011;76.2;119;518;NA;914;1;2179;6.43;32.45;20.78;4.88;11.37;2
2011;IL;IL_2011;DS11-10010;10;10A;10A_IL_2011;68.58;123;518;NA;918;1;2374;6.48;33.55;20.17;4.79;14.36;2
2011;IL;IL_2011;DS11-10012;10;10A;10A_IL_2011;81.28;123;518;NA;918;1;2791;6.75;33.23;20.68;4.75;13.95;2
2011;IL;IL_2011;DS11-10013;10;10A;10A_IL_2011;76.2;119;518;NA;914;1;2031;6.54;33.87;20.09;4.78;13.35;2
2011;IL;IL_2011;DS11-10017;10;10A;10A_IL_2011;76.2;121;518;NA;916;1;2434;6.52;32.72;21.4;4.72;13.15;2
2011;IL;IL_2011;DS11-10018;10;10A;10A_IL_2011;76.2;123;518;NA;918;1;2798;6.71;33.34;20.08;4.81;14.64;2
2011;IL;IL_2011;DS11-10019;10;10A;10A_IL_2011;73.66;121;518;NA;916;1;2609;6.85;33.94;20.04;4.76;14.36;2
2011;IL;IL_2011;DS11-10020;10;10A;10A_IL_2011;71.12;119;518;NA;914;1;2313;6.67;33.55;20.36;4.8;11.2;2
2011;IL;IL_2011;DS11-10024;10;10A;10A_IL_2011;76.2;119;518;NA;914;1;1836;6.82;32.7;20.2;4.93;11.6;2
2011;IL;IL_2011;DS11-10026;10;10A;10A_IL_2011;78.74;119;518;NA;914;1;2004;6.7;32.93;20.55;4.85;12.17;2
2011;IL;IL_2011;DS11-10027;10;10A;10A_IL_2011;73.66;119;518;NA;914;1;2293;6.74;32.95;20.94;4.72;14.1;2
2011;IL;IL_2011;DS11-10028;10;10A;10A_IL_2011;78.74;123;518;NA;918;1;2549;6.77;32.19;20.36;4.95;12.81;2
2011;IL;IL_2011;DS11-10029;10;10A;10A_IL_2011;83.82;119;518;NA;914;1;2939;6.82;33.16;20.34;4.8;12.09;2
2011;IL;IL_2011;DS11-10031;10;10A;10A_IL_2011;68.58;119;518;NA;914;1;2078;6.68;31.36;21.14;4.9;12.81;2
2011;IL;IL_2011;DS11-10032;10;10A;10A_IL_2011;81.28;119;518;NA;914;1;2596;6.82;33.2;20.24;4.85;13.41;2
2011;IL;IL_2011;DS11-10033;10;10A;10A_IL_2011;71.12;119;518;NA;914;1;2677;6.74;33.16;20;4.87;12.32;2
2011;IL;IL_2011;DS11-10036;10;10A;10A_IL_2011;81.28;127;518;NA;922;1;2872;6.78;33.25;20.37;4.82;11.43;2
2011;IL;IL_2011;DS11-10042;10;10A;10A_IL_2011;78.74;125;518;NA;920;1;2717;6.87;33.37;19.58;4.9;13.87;2
2011;IL;IL_2011;DS11-10043;10;10A;10A_IL_2011;60.96;119;518;NA;914;1;2065;6.87;34.25;19.79;4.78;12.58;2
2011;IL;IL_2011;DS11-10046;10;10A;10A_IL_2011;71.12;121;518;NA;916;1;2145;6.99;34.18;19.85;4.75;9.3;2
2011;IL;IL_2011;DS11-10047;10;10A;10A_IL_2011;66.04;121;518;NA;916;1;2172;6.78;33.76;20.38;4.76;11;2
2011;IL;IL_2011;DS11-10048;10;10A;10A_IL_2011;78.74;119;518;NA;914;1;2105;6.66;33.08;20.04;4.92;10.28;2
2011;IL;IL_2011;DS11-10051;10;10A;10A_IL_2011;83.82;127;518;NA;922;1;2865;6.9;34.92;18.82;4.8;12.23;2
2011;IL;IL_2011;DS11-10052;10;10A;10A_IL_2011;78.74;115;518;NA;910;1;2475;6.63;33.21;20.68;4.81;12.09;2
2011;IL;IL_2011;DS11-10054;10;10A;10A_IL_2011;76.2;119;518;NA;914;1;2360;6.88;31.73;21.44;4.74;12.86;2
2011;IL;IL_2011;DS11-10055;10;10A;10A_IL_2011;76.2;123;518;NA;918;1;2616;6.61;33.03;20.35;4.84;12.52;2
2011;IL;IL_2011;DS11-10056;10;10A;10A_IL_2011;81.28;123;518;NA;918;1;3020;6.78;32.92;20.09;4.89;15.16;2
2011;IL;IL_2011;DS11-10057;10;10A;10A_IL_2011;81.28;127;518;NA;922;1;3046;6.63;32.43;19.82;4.95;14.7;2
2011;IL;IL_2011;DS11-10060;10;10A;10A_IL_2011;76.2;119;518;NA;914;1;2737;6.47;31.85;21.69;4.76;13.09;2
2011;IL;IL_2011;DS11-10062;10;10A;10A_IL_2011;86.36;123;518;NA;918;1;3033;6.6;33.09;20.83;4.75;13.9;2
2011;IL;IL_2011;DS11-10063;10;10A;10A_IL_2011;83.82;119;518;NA;914;1;2771;6.5;34.36;20.35;4.67;14.36;2
2011;IL;IL_2011;DS11-10065;10;10A;10A_IL_2011;73.66;123;518;NA;918;1;2044;6.47;33.67;19.57;4.92;10.05;2
2011;IL;IL_2011;DS11-10066;10;10B;10B_IL_2011;78.74;123;518;NA;918;1;3167;6.13;32.87;20.19;4.93;13.12;2
2011;IL;IL_2011;DS11-10067;10;10B;10B_IL_2011;99.06;123;518;NA;918;1.5;3221;6.08;31.5;20.25;5.16;11.51;2
2011;IL;IL_2011;DS11-10068;10;10B;10B_IL_2011;81.28;129;518;NA;924;1;3329;6.06;32.56;20.51;4.91;14.41;2
2011;IL;IL_2011;DS11-10069;10;10B;10B_IL_2011;96.52;115;518;NA;910;1;3134;6.14;31.82;19.95;5.1;12.63;2
2011;IL;IL_2011;DS11-10070;10;10B;10B_IL_2011;83.82;129;518;NA;924;1.5;2811;6.04;31.64;20.8;4.91;12.49;2
2011;IL;IL_2011;DS11-10074;10;10B;10B_IL_2011;81.28;117;518;NA;912;1.5;3181;6.28;32.71;20.27;4.89;16.19;2
2011;IL;IL_2011;DS11-10075;10;10B;10B_IL_2011;88.9;125;518;NA;920;1;3410;6.28;32.24;19.59;5.11;11.89;2
2011;IL;IL_2011;DS11-10078;10;10B;10B_IL_2011;91.44;119;518;NA;914;1;2946;6.03;32.39;20.21;4.97;12.92;2
2011;IL;IL_2011;DS11-10080;10;10B;10B_IL_2011;78.74;121;518;NA;916;1;3410;6.19;32.34;20.08;5.03;11.66;2
2011;IL;IL_2011;DS11-10081;10;10B;10B_IL_2011;91.44;129;518;NA;924;1;2959;6.13;29.54;21.32;5.07;15.53;2
2011;IL;IL_2011;DS11-10082;10;10B;10B_IL_2011;96.52;131;518;NA;926;1.5;3632;6.22;32.88;19.77;4.97;13.01;2
2011;IL;IL_2011;DS11-10083;10;10B;10B_IL_2011;91.44;123;518;NA;918;1;3524;6.23;31.93;19.99;5.03;13.93;2
2011;IL;IL_2011;DS11-10086;10;10B;10B_IL_2011;86.36;121;518;NA;916;1;2993;6.45;33.06;20.59;4.75;13.87;2
2011;IL;IL_2011;DS11-10088;10;10B;10B_IL_2011;88.9;121;518;NA;916;1.5;3551;6.23;32.28;21.02;4.82;12.12;2
2011;IL;IL_2011;DS11-10090;10;10B;10B_IL_2011;86.36;125;518;NA;920;1;3430;6.44;32.79;19.4;5.06;10.94;2
2011;IL;IL_2011;DS11-10093;10;10B;10B_IL_2011;78.74;119;518;NA;914;1;3463;6.38;32.66;19.78;5;12.12;2
2011;IL;IL_2011;DS11-10094;10;10B;10B_IL_2011;93.98;127;518;NA;922;1;3167;6.35;31.96;21.16;4.81;13.98;2
2011;IL;IL_2011;DS11-10099;10;10B;10B_IL_2011;81.28;127;518;NA;922;1;3188;6.66;31.48;20.54;4.99;12.4;2
2011;IL;IL_2011;DS11-10100;10;10B;10B_IL_2011;86.36;131;518;NA;926;1.5;3033;6.36;30.71;20.44;5.01;14.16;2
2011;IL;IL_2011;DS11-10102;10;10B;10B_IL_2011;96.52;125;518;NA;920;1;3484;6.35;31.34;20.58;4.99;12.43;2
2011;IL;IL_2011;DS11-10106;10;10B;10B_IL_2011;86.36;119;518;NA;914;1;3053;6.31;31.87;20.12;4.98;13.87;2
2011;IL;IL_2011;DS11-10107;10;10B;10B_IL_2011;86.36;117;518;NA;912;1;3356;6.24;31.25;20.65;5;12.09;2
2011;IL;IL_2011;DS11-10108;10;10B;10B_IL_2011;83.82;127;518;NA;922;1;3544;6.11;29.42;22.09;4.99;13.35;2
2011;IL;IL_2011;DS11-10109;10;10B;10B_IL_2011;86.36;125;518;NA;920;1.5;3800;6.31;32.58;20.58;4.88;13.29;2
2011;IL;IL_2011;DS11-10117;10;10B;10B_IL_2011;93.98;129;518;NA;924;1;3033;5.95;29.42;21.62;5.05;12.55;2
2011;IL;IL_2011;DS11-10119;10;10B;10B_IL_2011;91.44;121;518;NA;916;1;2939;6.16;32.84;19.7;4.99;11.43;2
2011;IL;IL_2011;DS11-10072;10;10B;10B_IL_2011;83.82;127;518;NA;922;1;3685;6.09;30.8;20.6;5.11;9.59;2
2011;IL;IL_2011;DS11-11005;11;11A;11A_IL_2011;71.12;125;518;NA;920;1;2582;6.55;34.09;19.65;4.82;14.36;2
2011;IL;IL_2011;DS11-11006;11;11A;11A_IL_2011;86.36;123;518;NA;918;1;2522;6.64;32.94;19.76;4.93;12.35;2
2011;IL;IL_2011;DS11-11007;11;11A;11A_IL_2011;83.82;115;518;NA;910;1;2367;6.57;31.73;20.39;4.99;12.81;2
2011;IL;IL_2011;DS11-11008;11;11A;11A_IL_2011;68.58;121;518;NA;916;1;2327;6.38;32.1;20.43;4.96;12.78;2
2011;IL;IL_2011;DS11-11009;11;11A;11A_IL_2011;76.2;119;518;NA;914;1;2730;6.72;33.91;19.46;4.81;11.6;2
2011;IL;IL_2011;DS11-11011;11;11A;11A_IL_2011;81.28;127;518;NA;922;1;2751;6.47;31.92;20.32;4.89;11.77;2
2011;IL;IL_2011;DS11-11013;11;11A;11A_IL_2011;73.66;123;518;NA;918;1;2878;6.53;33.03;20.34;4.88;13.29;2
2011;IL;IL_2011;DS11-11014;11;11A;11A_IL_2011;71.12;123;518;NA;918;1;2024;6.52;31.93;20.52;4.9;10.25;2
2011;IL;IL_2011;DS11-11015;11;11A;11A_IL_2011;78.74;119;518;NA;914;1;3147;6.47;32.64;20.59;4.83;13.9;2
2011;IL;IL_2011;DS11-11016;11;11A;11A_IL_2011;91.44;121;518;NA;916;1;2609;6.41;32.78;19.94;4.92;12.98;2
2011;IL;IL_2011;DS11-11017;11;11A;11A_IL_2011;86.36;129;518;NA;924;1;2381;6.43;34.13;19.43;4.85;10.42;2
2011;IL;IL_2011;DS11-11018;11;11A;11A_IL_2011;83.82;113;518;NA;908;1;2979;6.46;33.48;19.97;4.82;14.07;2
2011;IL;IL_2011;DS11-11021;11;11A;11A_IL_2011;81.28;119;518;NA;914;1;2387;6.32;32.43;21.07;4.84;11.92;2
2011;IL;IL_2011;DS11-11022;11;11A;11A_IL_2011;81.28;123;518;NA;918;1;2966;6.53;33.28;20.37;4.79;12.81;2
